Followers,Following,Posts,Likes_Avg,Comments_Avg,Growth_Rate,Engagement_Rate,Follower_Following_Ratio,Comment_Like_Ratio,Likes_Per_Post,Comments_Per_Post,IF_Result,LOF_Result,Fraud_Risk_Score,Risk_Category
1070481,4576,596,123,23,14.353366467685678,0.0136387287583805,233.93378496503496,0.1869918699186991,0.2063758389261745,0.0385906040268456,1,1,20.0,Safe
65820,4938,956,39520,4803,5.074993976340055,67.33971437253115,13.32928311057108,0.1215334008097166,41.33891213389121,5.0240585774058575,1,-1,52.0,Review
788201,1679,1196,9479,2130,13.063852415403904,1.4728476619542477,469.4466944609887,0.2247072475999578,7.925585284280936,1.7809364548494984,1,1,20.0,Safe
322879,4678,1844,48671,2971,12.099508314004735,15.994226939503651,69.02073535699017,0.0610425099135008,26.394251626898047,1.61117136659436,1,1,20.0,Safe
918241,1366,1574,473,39,19.084834459246228,0.0557587822804688,672.2115666178623,0.0824524312896406,0.3005082592121982,0.0247776365946632,1,1,20.0,Safe
328069,2907,1198,48814,2747,0.3782556606169791,15.716510855947988,112.85483316133472,0.0562748391854795,40.74624373956594,2.2929883138564278,1,1,20.0,Safe
777997,1174,858,38047,4026,8.791989093815987,5.40786146990284,662.6890971039182,0.1058164901306279,44.34382284382284,4.6923076923076925,1,1,20.0,Safe
200041,2637,1731,40774,2369,10.044111052761732,21.567078748856485,75.85930982176716,0.0581007504782459,23.55517042172155,1.3685730791450028,1,1,20.0,Safe
792743,1073,1599,32319,767,19.96619712335552,4.173609858428268,738.8098788443616,0.0237321699310003,20.212007504690437,0.4796747967479675,1,1,20.0,Safe
104355,1428,1328,31754,4067,0.0296035541662922,34.32609841406737,73.07773109243698,0.1280783523335642,23.91114457831325,3.0625,1,1,20.0,Safe
236796,3424,51,28441,1009,8.080450499182305,12.436865487592696,69.15771028037383,0.035476952287191,557.6666666666666,19.7843137254902,-1,-1,100.0,High Risk
1104315,1569,1957,350,23,3.654632692840972,0.033776594540507,703.8336520076482,0.0657142857142857,0.1788451711803781,0.0117526826775677,1,1,20.0,Safe
185779,276,1318,45384,2851,8.147324214474995,25.963644976019896,673.1123188405797,0.0628194958575709,34.433990895295906,2.1631259484066767,1,1,20.0,Safe
348449,941,948,2576,354,0.8032150525776487,0.840869108535252,370.29649309245485,0.1374223602484472,2.717299578059072,0.3734177215189873,1,1,20.0,Safe
422909,4122,396,24736,2969,-3.809690539312797,6.551054718627411,102.59801067442989,0.120027490297542,62.464646464646464,7.497474747474747,1,1,20.0,Safe
990436,2307,1171,7853,691,9.314136347442222,0.8626503883138336,429.3177286519289,0.0879918502483127,6.706233988044406,0.5900939368061486,1,1,20.0,Safe
259795,2838,1220,32718,4642,3.3963578965208043,14.380569295021076,91.5415785764623,0.1418790879638119,26.818032786885247,3.8049180327868855,1,1,20.0,Safe
487232,446,919,6624,3131,-0.4514649562891586,2.002126297123342,1092.4484304932737,0.4726751207729469,7.207834602829162,3.4069640914037,1,1,20.0,Safe
918040,2128,725,8783,4461,3.098389151950844,1.442638664981918,431.40977443609023,0.5079130137766139,12.11448275862069,6.153103448275862,1,1,20.0,Safe
501186,4794,440,7307,2760,-3.7679949638063768,2.0086355165547323,104.54443053817272,0.3777199945257972,16.60681818181818,6.2727272727272725,1,1,20.0,Safe
157730,4474,563,36101,3529,18.761055852252586,25.12521397324542,35.25480554313813,0.0977535248331071,64.12255772646536,6.268206039076377,1,1,20.0,Safe
871910,3287,1895,15959,3629,9.528697874331511,2.246562145175534,265.26011560693644,0.2273952002005138,8.421635883905013,1.9150395778364115,1,1,20.0,Safe
385681,3943,1449,24196,2737,15.36921703367562,6.983232256709561,97.8141009383718,0.1131178707224334,16.6984126984127,1.8888888888888888,1,1,20.0,Safe
150503,2055,809,11852,1698,5.57795493869326,9.003142794495792,73.2374695863747,0.1432669591630104,14.650185414091473,2.098887515451174,1,1,20.0,Safe
655811,2066,435,7946,2897,17.582866689154642,1.653372694267098,317.4303000968054,0.3645859551975837,18.266666666666666,6.659770114942528,1,1,20.0,Safe
528035,3221,1449,28183,3816,7.082955538806333,6.060014961129471,163.93511331884508,0.1354007735159493,19.44996549344376,2.6335403726708075,1,1,20.0,Safe
649143,2718,35,13576,4185,9.348633055016736,2.7360689401256733,238.83112582781456,0.30826458456099,387.8857142857143,119.57142857142856,-1,1,68.0,Suspicious
453366,1928,1404,11328,689,7.294849501566421,2.650617823127451,235.14834024896265,0.0608227401129943,8.068376068376068,0.4907407407407407,1,1,20.0,Safe
66725,1246,394,46060,4345,13.33195739669129,75.54140127388536,53.55136436597111,0.0943334780720799,116.9035532994924,11.027918781725887,-1,1,68.0,Suspicious
130981,1822,65,25601,2924,9.16640194005156,21.777967796856032,71.88858397365533,0.1142142885043553,393.8615384615385,44.98461538461538,-1,1,68.0,Suspicious
85654,211,1286,25348,3761,1.7899730895099433,33.98440236299531,405.9431279620853,0.1483746252169796,19.710730948678076,2.92457231726283,1,1,20.0,Safe
954277,4026,643,35388,3288,-1.3615117169338429,4.052911261614814,237.02856433184303,0.0929128518141743,55.0357698289269,5.11353032659409,1,1,20.0,Safe
906778,1801,115,22241,4696,10.153109722074444,2.970627871430493,503.4858411993337,0.2111415853603704,193.4,40.83478260869565,1,-1,52.0,Review
592723,825,1163,33142,4031,7.229499038675906,6.271563614032187,718.4521212121213,0.1216281455554885,28.49699054170249,3.46603611349957,1,1,20.0,Safe
320030,989,858,23921,1161,-2.6006075825971764,7.837390244664563,323.58948432760366,0.0485347602524978,27.87995337995338,1.3531468531468531,1,1,20.0,Safe
329947,3270,679,9771,3066,4.890436644831709,3.8906248579317286,100.90122324159022,0.3137856923549278,14.390279823269514,4.515463917525773,1,1,20.0,Safe
556839,589,385,38463,4450,7.86941055001134,7.706536359701817,945.3972835314092,0.1156956035670644,99.9038961038961,11.558441558441558,1,1,20.0,Safe
903648,4967,752,30329,2334,15.672330845639747,3.614571160451857,181.9303402456211,0.0769560486662929,40.3311170212766,3.103723404255319,1,1,20.0,Safe
274538,1511,976,14454,1297,-3.097473604165941,5.737274985612192,181.69291859695565,0.0897329458973294,14.809426229508198,1.3288934426229508,1,1,20.0,Safe
332236,405,317,4536,1889,3.7123837061500726,1.9338662878195017,820.3358024691358,0.4164462081128748,14.309148264984229,5.958990536277603,1,1,20.0,Safe
529178,3654,100,35248,1565,15.566403067759634,6.956638409004154,144.8215654077723,0.0443996822514752,352.48,15.65,1,1,20.0,Safe
566894,3373,1426,28737,988,11.210598294289468,5.243484672619573,168.06818855618144,0.0343807634756585,20.15217391304348,0.6928471248246845,1,1,20.0,Safe
490492,284,1567,13206,2072,2.2489580450946693,3.1148316384365087,1727.0845070422536,0.1568983795244586,8.427568602425016,1.3222718570516911,1,1,20.0,Safe
1267535,1598,811,126,9,16.13337805056606,0.0106505934747363,793.2008760951189,0.0714285714285714,0.1553637484586929,0.0110974106041923,1,1,20.0,Safe
664853,2146,119,226,1,7.332339514067309,0.0341428857206029,309.8103448275862,0.0044247787610619,1.899159663865546,0.0084033613445378,1,1,20.0,Safe
350457,4263,1594,2069,1741,7.458797282761512,1.0871519187803351,82.20900774102745,0.8414693088448526,1.2979924717691342,1.0922208281053951,1,1,20.0,Safe
666987,2151,1674,15969,2457,19.414683480009607,2.7625725838734487,310.0822873082288,0.1538606049220364,9.539426523297491,1.467741935483871,1,1,20.0,Safe
271936,1723,594,19753,1923,18.67791258090946,7.970993174864674,157.8270458502612,0.0973523009163165,33.254208754208754,3.237373737373737,1,1,20.0,Safe
240931,2150,349,18754,705,3.963317084246098,8.07658624253417,112.06093023255814,0.0375919803775194,53.73638968481375,2.020057306590258,1,1,20.0,Safe
240629,3707,1598,18080,4051,-1.4855217834229424,9.19714581367998,64.91205826814135,0.2240597345132743,11.314142678347936,2.535043804755945,1,1,20.0,Safe
206041,4703,988,3959,2078,3.1416683069523508,2.9299993690576147,43.81054645970657,0.524880020207123,4.007085020242915,2.103238866396761,1,1,20.0,Safe
820741,3646,365,362,25,-4.237918492215299,0.0471525121810656,225.1072408118486,0.0690607734806629,0.9917808219178084,0.0684931506849315,1,1,20.0,Safe
732912,3798,1925,3470,3758,-4.48080283224022,0.9862029820769752,192.9731437598736,1.0829971181556195,1.8025974025974023,1.9522077922077925,1,1,20.0,Safe
418113,3223,177,47703,399,4.888053406285479,11.504545421931391,129.7278932671424,0.0083642538205144,269.5084745762712,2.254237288135593,1,1,20.0,Safe
69148,1865,566,16790,1961,18.52549556743085,27.117197894371493,37.07667560321716,0.1167957117331745,29.664310954063605,3.464664310954064,1,1,20.0,Safe
778089,3891,1485,40303,3053,16.783933530805193,5.572113215840347,199.9714726291442,0.0757511847753269,27.14006734006734,2.055892255892256,1,1,20.0,Safe
649531,2055,914,30378,3457,7.786070847940575,5.209143212564142,316.0734793187348,0.1137994601356244,33.2363238512035,3.7822757111597376,1,1,20.0,Safe
1798511,4543,114,103,43,9.130659529270767,0.0081178263574701,395.8861985472155,0.4174757281553398,0.9035087719298246,0.3771929824561403,-1,1,68.0,Suspicious
1004083,724,159,203,38,-4.851662581348588,0.024001999834675,1386.8549723756903,0.1871921182266009,1.2767295597484276,0.2389937106918239,1,1,20.0,Safe
679843,436,155,10702,2914,0.3875288958441372,2.0028153558983472,1559.2729357798164,0.272285554102037,69.04516129032258,18.8,1,1,20.0,Safe
911790,2208,725,21557,2854,-4.380646826640406,2.6772612114631658,412.9483695652174,0.132393190147052,29.733793103448274,3.936551724137931,1,1,20.0,Safe
573843,2711,883,47197,554,13.86348831738469,8.321265572639208,211.67207672445596,0.0117380341970887,53.45073612684032,0.6274065685164213,1,1,20.0,Safe
257508,2114,308,47721,1473,-1.3588550993375563,19.10387250104851,121.81078524124882,0.0308669139372603,154.9383116883117,4.782467532467533,1,1,20.0,Safe
804591,3901,1200,48731,837,16.726177561920423,6.160645595091171,206.25249935913868,0.017175924975888,40.60916666666667,0.6975,1,1,20.0,Safe
897942,3303,1746,23856,4487,11.083107841894703,3.156439948237191,271.8564940962761,0.1880868544600939,13.663230240549828,2.569873997709049,1,1,20.0,Safe
107530,4686,655,19221,1426,0.735466912892834,19.201153166558168,22.947076397780624,0.0741896883616877,29.34503816793893,2.1770992366412214,1,1,20.0,Safe
605365,4316,732,20643,290,-1.0569920729187563,3.4579138205875792,140.2606580166821,0.014048345686189,28.200819672131143,0.3961748633879781,1,1,20.0,Safe
823352,789,1081,9520,2750,10.690617523076329,1.4902496137739387,1043.5386565272495,0.2888655462184873,8.806660499537465,2.543940795559667,1,1,20.0,Safe
461337,1451,647,49667,3770,17.520924507058087,11.583072677890566,317.94417643004823,0.0759055308353635,76.76506955177743,5.826893353941268,1,1,20.0,Safe
725839,3309,248,44358,4469,12.95900547285954,6.726973888148749,219.35297673012997,0.1007484557464268,178.86290322580646,18.02016129032258,1,1,20.0,Safe
806889,2327,1040,21376,1450,3.71366629008444,2.8288897233696333,346.7507520412548,0.0678330838323353,20.553846153846155,1.3942307692307692,1,1,20.0,Safe
460773,3954,473,4647,1471,9.684589881716178,1.327768771173658,116.53338391502275,0.3165483107381106,9.824524312896406,3.109936575052854,1,1,20.0,Safe
1865479,3973,462,409,13,2.7690423843105343,0.0226215358093015,469.53913918952935,0.0317848410757946,0.8852813852813853,0.0281385281385281,1,1,20.0,Safe
765469,4264,793,30838,3660,19.978739169466472,4.506779503807469,179.5189962476548,0.1186847396069784,38.88776796973518,4.615384615384615,1,1,20.0,Safe
342097,3277,906,49527,919,13.720979711546278,14.746110021426674,104.3933475740006,0.0185555353645486,54.66556291390729,1.0143487858719646,1,1,20.0,Safe
316139,2881,380,42775,292,10.35954099391884,13.622805158490412,109.73238458868448,0.0068264172998246,112.5657894736842,0.7684210526315789,1,1,20.0,Safe
706293,3808,1582,155,47,5.58147856914573,0.0286000286000286,185.4761029411765,0.3032258064516129,0.0979772439949431,0.029709228824273,1,1,20.0,Safe
272836,2562,496,33121,2093,10.453807256488933,12.906654547053908,106.49336455893832,0.0631925364572325,66.77620967741936,4.219758064516129,1,1,20.0,Safe
439974,2201,1244,5117,4431,3.5404015616833693,2.170128234850241,199.8973194002726,0.86593707250342,4.113344051446945,3.561897106109325,1,1,20.0,Safe
990913,3725,174,5074,1809,-4.278379013549231,0.6946119386868473,266.01691275167786,0.3565234528971225,29.160919540229884,10.39655172413793,1,1,20.0,Safe
203283,2795,1158,7765,1183,4.877213058915821,4.401745350078462,72.7309481216458,0.1523502897617514,6.70552677029361,1.0215889464594128,1,1,20.0,Safe
197769,3916,1370,31820,2556,18.26202048949668,17.38189503916185,50.502808988764045,0.0803268384663733,23.22627737226277,1.8656934306569344,1,1,20.0,Safe
1193540,3814,201,183,31,10.657527369346646,0.0179298557233104,312.9365495542737,0.1693989071038251,0.9104477611940298,0.154228855721393,1,1,20.0,Safe
224165,2272,739,35449,1593,-2.90110742322746,16.524435125911715,98.66417253521126,0.0449377979632711,47.96887686062247,2.1556156968876863,1,1,20.0,Safe
624587,2842,223,13462,1961,17.124840334875646,2.4693117211853592,219.77023223082332,0.1456692913385826,60.36771300448431,8.79372197309417,1,1,20.0,Safe
951110,1747,583,47855,1780,1.721871233537871,5.218639274111301,544.4247281053234,0.0371956953296416,82.08404802744425,3.053173241852487,1,1,20.0,Safe
536822,3512,1361,44465,4867,1.0942373270681856,9.189638278610042,152.85364464692483,0.1094568761947599,32.670830271858925,3.5760470242468774,1,1,20.0,Safe
488879,4113,966,12619,992,2.4272742195080204,2.7841244970636905,118.86190128859712,0.0786116174023298,13.063146997929609,1.0269151138716357,1,1,20.0,Safe
565685,1574,390,2419,1208,9.430055903148936,0.6411695554946657,359.3932655654384,0.4993799090533278,6.202564102564103,3.097435897435897,1,1,20.0,Safe
783038,4810,682,44477,3335,8.617202335849415,6.105961651924939,162.79376299376298,0.0749825752636194,65.21554252199414,4.890029325513196,1,1,20.0,Safe
354531,82,1611,32071,1124,7.2853438655720435,9.363074033018268,4323.548780487805,0.0350472389386049,19.907510862818125,0.6977032898820609,1,-1,52.0,Review
264160,4075,807,578,201,12.938421587815675,0.2948970321017565,64.82453987730061,0.3477508650519031,0.7162329615861215,0.2490706319702602,1,1,20.0,Safe
1642759,2616,248,320,39,2.913443283373975,0.021853479420901,627.9659785932722,0.121875,1.2903225806451613,0.157258064516129,1,1,20.0,Safe
983632,2853,1565,221,18,14.551613039310777,0.0242977048327016,344.77111812127583,0.0814479638009049,0.1412140575079872,0.0115015974440894,1,1,20.0,Safe
24247,3946,709,37493,4732,-0.6169580405350219,174.14525508310305,6.144703497212367,0.1262102259088363,52.88152327221439,6.674188998589563,-1,-1,100.0,High Risk
25300,3759,1115,18097,1415,14.565519726925231,77.12252964426878,6.730513434424049,0.0781897552080455,16.2304932735426,1.2690582959641257,1,-1,52.0,Review
468281,769,1396,19798,4508,11.595252631257072,5.190473241493889,608.9479843953186,0.2276997676532983,14.181948424068768,3.2292263610315186,1,1,20.0,Safe
608086,4629,514,35159,1297,12.080207738689662,5.9952046256615015,131.3644415640527,0.0368895588611735,68.40272373540856,2.523346303501945,1,1,20.0,Safe
534556,1022,211,13969,1199,7.038834928181499,2.8374950426148056,523.0489236790606,0.0858329157420001,66.20379146919431,5.682464454976303,1,1,20.0,Safe
349951,3768,929,47548,1953,11.675038317021617,14.145123174387273,92.87446921443735,0.0410742828299823,51.18191603875135,2.1022604951560817,1,1,20.0,Safe
275329,4452,1537,15306,3660,-3.005073836013565,6.888486138401693,61.84389038634322,0.2391219129753038,9.958360442420298,2.3812621990891345,1,1,20.0,Safe
720064,4602,1677,4955,4791,16.288777926234182,1.3534908008177051,156.46762277270753,0.9669021190716448,2.954680977936792,2.856887298747764,1,1,20.0,Safe
743139,2257,46,48357,2222,-3.61131916280885,6.806129136002821,329.2596366858662,0.0459499141799532,1051.2391304347825,48.30434782608695,-1,-1,100.0,High Risk
433315,4476,653,48073,4259,-1.2814622532125632,12.077126339960536,96.8085344057194,0.0885944293054313,73.6186830015314,6.522205206738132,1,1,20.0,Safe
927075,4370,1622,8934,3585,9.419742712430908,1.3503761831567025,212.14530892448516,0.4012760241773002,5.508014796547473,2.210234278668311,1,1,20.0,Safe
517588,3080,1634,28956,1022,13.485286386417286,5.791865344637047,168.04805194805195,0.0352949302389832,17.72093023255814,0.6254589963280294,1,1,20.0,Safe
237584,3625,1435,41961,3158,-3.0937108913436635,18.99075695333019,65.54041379310345,0.0752603608112294,29.2411149825784,2.200696864111498,1,1,20.0,Safe
563332,3166,774,6000,3595,18.019120353058,1.7032584692508148,177.93177511054958,0.5991666666666666,7.751937984496124,4.644702842377261,1,1,20.0,Safe
838646,3335,1889,1410,4212,19.340191220017463,0.670366280886095,251.46806596701649,2.987234042553192,0.7464266807834833,2.2297511911064056,-1,-1,100.0,High Risk
979732,693,715,37945,4074,10.148754325192776,4.288825923824066,1413.7546897546897,0.1073659243642113,53.06993006993007,5.697902097902098,1,1,20.0,Safe
377896,4761,1209,21996,52,7.031086384420913,5.834409467154984,79.37324091577399,0.0023640661938534,18.193548387096776,0.043010752688172,1,1,20.0,Safe
49984,244,554,47070,3668,13.534874306993744,101.50848271446864,204.85245901639345,0.0779264924580412,84.96389891696751,6.620938628158845,-1,1,68.0,Suspicious
303918,4046,1603,8780,4476,3.208933808180136,4.361702827736429,75.1156697973307,0.5097949886104783,5.477230193387399,2.792264504054897,1,1,20.0,Safe
1551493,538,1500,156,44,7.331610852627662,0.0128908090465119,2883.815985130112,0.282051282051282,0.104,0.0293333333333333,1,1,20.0,Safe
121151,2254,1234,27788,4727,17.903775670360034,26.83840826736882,53.74933451641526,0.1701093997408953,22.51863857374392,3.830632090761751,1,1,20.0,Safe
456808,2707,549,3975,2094,18.89138563103834,1.3285669252727623,168.75064647210934,0.5267924528301887,7.240437158469946,3.814207650273224,1,1,20.0,Safe
986067,3326,1580,8513,2061,18.176727901279627,1.0723409261236814,296.47233914612144,0.2421003171619875,5.387974683544304,1.3044303797468355,1,1,20.0,Safe
134767,1152,1026,17462,823,1.5612016740960035,13.567861568484863,116.98524305555556,0.0471309128393082,17.019493177387915,0.8021442495126706,1,1,20.0,Safe
649663,1291,1670,22452,4757,0.8117260054190849,4.188171405790387,503.2246320681642,0.2118742205594156,13.444311377245509,2.848502994011976,1,1,20.0,Safe
704550,565,403,34060,3989,2.441612648232857,5.400468384074941,1246.991150442478,0.1171168526130358,84.51612903225806,9.898263027295286,1,1,20.0,Safe
137330,442,842,25767,3685,6.032777809711506,21.4461516056215,310.70135746606337,0.1430123801761943,30.602137767220903,4.376484560570071,1,1,20.0,Safe
481754,680,1075,41602,1816,2.8541853197990896,9.012483549695489,708.4617647058824,0.0436517475121388,38.69953488372093,1.6893023255813953,1,1,20.0,Safe
302648,3766,606,9847,4890,4.35531989347645,4.8693531759668,80.36325013276686,0.496597948613791,16.24917491749175,8.069306930693068,1,1,20.0,Safe
689519,1897,402,20644,3119,10.515923803018987,3.446315474990537,363.4786505007907,0.1510850610346832,51.353233830845774,7.758706467661692,1,1,20.0,Safe
14986,2705,709,6456,1634,14.0631419273494,53.98371813692779,5.540110905730129,0.2530978934324659,9.105782792665726,2.304654442877292,1,1,20.0,Safe
587146,1029,1656,14015,1548,13.388954956697926,2.6506184151812326,570.5986394557823,0.1104530859793078,8.46316425120773,0.9347826086956522,1,1,20.0,Safe
130312,4579,1816,13783,3584,15.3605891769788,13.327245380318006,28.458615418213583,0.2600304723209751,7.589757709251101,1.973568281938326,1,1,20.0,Safe
13666,3452,450,26976,1909,-4.195389919614946,211.3639689740963,3.958864426419467,0.0707666073546856,59.946666666666665,4.242222222222222,-1,-1,100.0,High Risk
301804,3921,1870,28833,1441,-3.806655258031098,10.03101350545387,76.97118082121908,0.049977456386779,15.418716577540106,0.7705882352941177,1,1,20.0,Safe
135633,327,1650,17874,3322,14.734574017215737,15.627465292369852,414.7798165137615,0.1858565514154638,10.832727272727272,2.013333333333333,1,1,20.0,Safe
289998,282,1539,36444,3525,8.326970558115796,13.782508844888586,1028.3617021276596,0.0967237405334211,23.680311890838208,2.290448343079922,1,1,20.0,Safe
851937,1602,927,42892,3064,9.453516844053008,5.394295587584528,531.7958801498128,0.0714352326774223,46.269687162891046,3.3052858683926645,1,1,20.0,Safe
629776,3320,329,28337,4121,-3.685328494640573,5.153895988414928,189.69156626506023,0.1454282386985213,86.1306990881459,12.525835866261398,1,1,20.0,Safe
1702425,2459,562,79,21,1.3828450292817722,0.005873973890186,692.3241154941032,0.2658227848101265,0.1405693950177935,0.0373665480427046,1,1,20.0,Safe
285806,3562,1248,30486,1436,10.958857622136945,11.169114714176748,80.23750701852892,0.0471035885324411,24.427884615384617,1.1506410256410255,1,1,20.0,Safe
795824,75,1104,21430,4557,16.479547252766903,3.265420494983815,10610.986666666666,0.2126458236117592,19.411231884057973,4.127717391304348,-1,1,68.0,Suspicious
31535,510,577,24846,3066,17.924584929535065,88.51117805612812,61.833333333333336,0.123400144892538,43.06065857885616,5.31369150779896,1,1,20.0,Safe
997107,3814,928,8081,269,7.510487395877043,0.8374226637662758,261.43340325117987,0.0332879594109639,8.707974137931034,0.2898706896551724,1,1,20.0,Safe
376713,3481,245,21997,3736,8.63685581845494,6.830929646707175,108.21976443550705,0.1698413420011819,89.78367346938775,15.248979591836736,1,1,20.0,Safe
553023,3533,1314,236,25,15.826240776724774,0.0471951437824466,156.53071044438155,0.1059322033898305,0.1796042617960426,0.0190258751902587,1,1,20.0,Safe
352279,2044,996,25719,3880,8.440615018683866,8.402147161766669,172.34784735812133,0.1508612309965395,25.822289156626507,3.895582329317269,1,1,20.0,Safe
914910,540,1650,35763,3322,7.921463138432934,4.272004896656502,1694.2777777777778,0.0928892989961692,21.674545454545456,2.013333333333333,1,1,20.0,Safe
822654,1122,1935,31863,2051,17.62710094402384,4.122510800409406,733.2032085561498,0.0643693311991965,16.466666666666665,1.0599483204134368,1,1,20.0,Safe
602661,3223,1920,6815,3149,14.748318026397,1.6533341298009991,186.98758920260627,0.4620689655172413,3.5494791666666665,1.6401041666666667,1,1,20.0,Safe
998079,265,1195,23221,3226,17.726813159032364,2.6497902470646117,3766.335849056604,0.138925972180354,19.43179916317992,2.699581589958159,1,1,20.0,Safe
648972,1773,1224,10857,3145,0.456176369528845,2.1575661199558684,366.0304568527919,0.2896748641429492,8.870098039215685,2.5694444444444446,1,1,20.0,Safe
490570,1642,1042,10254,4905,8.109387166383918,3.0900788878243675,298.76370280146165,0.4783499122293739,9.840690978886755,4.707293666026872,1,1,20.0,Safe
457551,2656,69,27116,1258,16.061803214833947,6.2012759233396935,172.2707078313253,0.046393273344151,392.9855072463768,18.231884057971016,1,1,20.0,Safe
829683,208,902,494,10,-2.2213043133222765,0.0607460921821948,3988.860576923077,0.020242914979757,0.5476718403547672,0.0110864745011086,-1,-1,100.0,High Risk
25538,4831,1850,37417,88,14.866553857349048,146.85958179967108,5.2862761333057335,0.002351872143678,20.225405405405404,0.0475675675675675,-1,-1,100.0,High Risk
895498,3363,234,22708,4840,-0.4256654146282637,3.0762771106133124,266.27951234017246,0.2131407433503611,97.04273504273505,20.683760683760685,1,1,20.0,Safe
202664,2891,1852,37131,3375,15.20296887463303,19.98677614179134,70.10169491525424,0.0908944009049042,20.04913606911447,1.8223542116630669,1,1,20.0,Safe
492234,1826,709,35036,3824,10.300023438921704,7.894619225815363,269.56955093099674,0.1091448795524603,49.41607898448519,5.393511988716502,1,1,20.0,Safe
900684,2102,591,13836,3369,-0.1691002128783214,1.910214903340128,428.489058039962,0.2434952298352125,23.411167512690355,5.700507614213198,1,1,20.0,Safe
140182,2345,1838,29333,1762,6.833854483320028,22.18187784451641,59.77910447761194,0.0600688644189138,15.959194776931447,0.9586507072905333,1,1,20.0,Safe
473525,1746,1320,106,4323,12.04762916151929,0.9353254843989228,271.2056128293242,40.783018867924525,0.0803030303030303,3.275,-1,-1,100.0,High Risk
159338,3043,1003,45351,2785,10.84632252208856,30.209993849552525,52.362142622412094,0.0614098917333686,45.21535393818544,2.77666999002991,1,1,20.0,Safe
185064,2519,178,32961,3292,5.681179905792609,19.58943932909696,73.46724890829694,0.0998756105700676,185.1741573033708,18.49438202247191,1,1,20.0,Safe
1252667,1996,1095,178,25,17.484163223023174,0.016205424107125,627.5886773547094,0.1404494382022472,0.1625570776255707,0.0228310502283105,1,1,20.0,Safe
624094,3859,1382,8609,333,7.981585362196107,1.4327969825058404,161.72428090178803,0.0386804506911371,6.229377713458756,0.2409551374819102,1,1,20.0,Safe
925414,2833,1475,26108,430,7.646682463217211,2.8676894881642165,326.655135898341,0.0164700474950206,17.700338983050848,0.2915254237288135,1,1,20.0,Safe
